tier,namespace,type,member,wpf_sig
1,System.Windows,SystemParameters,MinimumWindowTrackHeight,public static double MinimumWindowTrackHeight { get; }
1,System.Windows,SystemParameters,MinimumWindowTrackHeightKey,public static System.Windows.ResourceKey MinimumWindowTrackHeightKey { get; }
1,System.Windows,SystemParameters,MinimumWindowTrackWidth,public static double MinimumWindowTrackWidth { get; }
1,System.Windows,SystemParameters,MinimumWindowTrackWidthKey,public static System.Windows.ResourceKey MinimumWindowTrackWidthKey { get; }
1,System.Windows,SystemParameters,MinimumWindowWidth,public static double MinimumWindowWidth { get; }
1,System.Windows,SystemParameters,MinimumWindowWidthKey,public static System.Windows.ResourceKey MinimumWindowWidthKey { get; }
1,System.Windows,SystemParameters,MouseHoverHeightKey,public static System.Windows.ResourceKey MouseHoverHeightKey { get; }
1,System.Windows,SystemParameters,MouseHoverTimeKey,public static System.Windows.ResourceKey MouseHoverTimeKey { get; }
1,System.Windows,SystemParameters,MouseHoverWidthKey,public static System.Windows.ResourceKey MouseHoverWidthKey { get; }
1,System.Windows,SystemParameters,NavigationChromeDownLevelStyleKey,public static System.Windows.ResourceKey NavigationChromeDownLevelStyleKey { get; }
1,System.Windows,SystemParameters,NavigationChromeStyleKey,public static System.Windows.ResourceKey NavigationChromeStyleKey { get; }
1,System.Windows,SystemParameters,PowerLineStatusKey,public static System.Windows.ResourceKey PowerLineStatusKey { get; }
1,System.Windows,SystemParameters,PrimaryScreenHeightKey,public static System.Windows.ResourceKey PrimaryScreenHeightKey { get; }
1,System.Windows,SystemParameters,PrimaryScreenWidthKey,public static System.Windows.ResourceKey PrimaryScreenWidthKey { get; }
